name,price,year,info,sold_90_days,selling_count,link,scrape_time,page_num,district,district_code
法士特家园,暂无数据,N/A,莲湖  阿房路  / 2000-2012年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811061888410/,2026-02-20 13:16:35,49,长安,changan
三四零二社区,7817,N/A,莲湖  阿房路  / 1980-2016年,90天成交3套,29,https://xa.ke.com/xiaoqu/3811061905809/,2026-02-20 13:16:35,49,长安,changan
冶金厂西区,7740,N/A,莲湖  阿房路  / 1984-2012年,90天成交2套,30,https://xa.ke.com/xiaoqu/3811061916053/,2026-02-20 13:16:35,49,长安,changan
中航工业西控甲楼大院,8290,N/A,莲湖  阿房路  / 1985-2005年,90天成交4套,26,https://xa.ke.com/xiaoqu/3811061918142/,2026-02-20 13:16:35,49,长安,changan
石桥庭苑,暂无数据,N/A,西咸新区（西安）  阿房路  / 2016-2020年,90天成交0套,0,https://xa.ke.com/xiaoqu/387914287804965/,2026-02-20 13:16:53,50,长安,changan
汉都故里,暂无数据,N/A,莲湖  阿房路  / 2015年,90天成交0套,0,https://xa.ke.com/xiaoqu/388254607864732/,2026-02-20 13:16:53,50,长安,changan
雅何鑫苑,暂无数据,N/A,西咸新区（西安）  阿房路  / 2013年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811953248940878/,2026-02-20 13:16:53,50,长安,changan
恒大翡翠华庭,13172,N/A,莲湖  阿房路  / 2014-2019年,90天成交1套,91,https://xa.ke.com/xiaoqu/388713693311089/,2026-02-20 13:16:53,50,长安,changan
公园·盛景,暂无数据,N/A,西咸新区（西安）  阿房路  / 2010-2019年,90天成交0套,0,https://xa.ke.com/xiaoqu/3813917649383715/,2026-02-20 13:16:53,50,长安,changan
西纺四村小区,6014,N/A,西咸新区（西安）  阿房路  / 1998-2014年,90天成交0套,16,https://xa.ke.com/xiaoqu/3820031117485295/,2026-02-20 13:16:53,50,长安,changan
三民汉风苑东区,暂无数据,N/A,莲湖  阿房路  / 2008-2016年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031164673430/,2026-02-20 13:16:53,50,长安,changan
七彩阳光城,10192,N/A,莲湖  阿房路  / 2009-2016年,90天成交2套,18,https://xa.ke.com/xiaoqu/3820023472239928/,2026-02-20 13:16:53,50,长安,changan
西钞西区,7573,N/A,莲湖  阿房路  / 1990-2009年,90天成交3套,21,https://xa.ke.com/xiaoqu/3820027700927335/,2026-02-20 13:16:53,50,长安,changan
雅卓花園,暂无数据,N/A,莲湖  阿房路  / 2000-2008年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031168866956/,2026-02-20 13:16:53,50,长安,changan
万国远鉴名筑,9572,N/A,莲湖  阿房路  / 2004-2018年,90天成交1套,56,https://xa.ke.com/xiaoqu/388260482773549/,2026-02-20 13:16:53,50,长安,changan
海伦春天,11145,N/A,西咸新区（西安）  阿房路  / 2012-2023年,90天成交10套,173,https://xa.ke.com/xiaoqu/3811063932390/,2026-02-20 13:16:53,50,长安,changan
昆明时光三区,10680,N/A,西咸新区（西安）  阿房路  / 2010-2018年,90天成交5套,54,https://xa.ke.com/xiaoqu/3811058201445/,2026-02-20 13:16:53,50,长安,changan
旭弘同德国际,8071,N/A,莲湖  阿房路  / 2012-2021年,90天成交5套,67,https://xa.ke.com/xiaoqu/3811100183258/,2026-02-20 13:16:53,50,长安,changan
和平春天,12547,N/A,西咸新区（西安）  阿房路  / 2015年,90天成交13套,50,https://xa.ke.com/xiaoqu/387782025145843/,2026-02-20 13:16:53,50,长安,changan
百花四村,6163,N/A,西咸新区（西安）  阿房路  / 1997-2013年,90天成交1套,22,https://xa.ke.com/xiaoqu/3811058607813/,2026-02-20 13:16:53,50,长安,changan
嘉宝城上城,暂无数据,N/A,西咸新区（西安）  阿房路  / 2008-2017年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811057348493/,2026-02-20 13:16:53,50,长安,changan
车刘小区东区,暂无数据,N/A,西咸新区（西安）  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811057361845/,2026-02-20 13:16:53,50,长安,changan
阿房宫信用社家属院,暂无数据,N/A,西咸新区（西安）  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811057354613/,2026-02-20 13:16:53,50,长安,changan
车刘小区西区,暂无数据,N/A,西咸新区（西安）  阿房路  / 1998年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811057363421/,2026-02-20 13:16:53,50,长安,changan
北何花园,5883,N/A,西咸新区（西安）  阿房路  / 2000-2008年,90天成交0套,9,https://xa.ke.com/xiaoqu/3811057358699/,2026-02-20 13:16:53,50,长安,changan
华美家苑,暂无数据,N/A,西咸新区（西安）  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811057575367/,2026-02-20 13:16:54,50,长安,changan
欣苑小区,暂无数据,N/A,西咸新区（西安）  阿房路  / 2013年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811057577885/,2026-02-20 13:16:54,50,长安,changan
盛豪小区,暂无数据,N/A,西咸新区（西安）  阿房路  / 2013年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811060893279/,2026-02-20 13:16:56,51,长安,changan
西围新嘉园二期,3571,N/A,西咸新区（西安）  阿房路  / 2009年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811060909639/,2026-02-20 13:16:56,51,长安,changan
陕西秦阿房宫职工小区,暂无数据,N/A,西咸新区（西安）  阿房路  / 2014年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811060890394/,2026-02-20 13:16:56,51,长安,changan
西围新嘉园一期,暂无数据,N/A,西咸新区（西安）  阿房路  / 2005-2023年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811060907559/,2026-02-20 13:16:56,51,长安,changan
西纺小区,暂无数据,N/A,莲湖  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031167819080/,2026-02-20 13:16:56,51,长安,changan
车刘村安置小区,暂无数据,N/A,西咸新区（西安）  阿房路  / 2014-2025年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031116443570/,2026-02-20 13:16:56,51,长安,changan
肖里新居时代,暂无数据,N/A,西咸新区（西安）  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031162575984/,2026-02-20 13:16:56,51,长安,changan
西燃阿房佳苑,暂无数据,N/A,西咸新区（西安）  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031173061938/,2026-02-20 13:16:57,51,长安,changan
西钢东一区家属院,6378,N/A,莲湖  阿房路  / 1980-2011年,90天成交0套,6,https://xa.ke.com/xiaoqu/3820031190937924/,2026-02-20 13:16:57,51,长安,changan
加贝小区北区,暂无数据,N/A,西咸新区（西安）  阿房路  / 1990-2003年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811060882756/,2026-02-20 13:16:59,52,长安,changan
红光花园二期,暂无数据,N/A,西咸新区（西安）  阿房路  / 2006年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811060881325/,2026-02-20 13:16:59,52,长安,changan
新城吾悦广场,13916,N/A,西咸新区（西安）  阿房路  / 2017-2020年,90天成交0套,18,https://xa.ke.com/xiaoqu/3820027056816228/,2026-02-20 13:17:00,52,长安,changan
搜宝中心,暂无数据,N/A,西咸新区（西安）  阿房路  / 2019年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820021984704027/,2026-02-20 13:17:00,52,长安,changan
中海昆明路九号,18864,N/A,西咸新区（西安）  阿房路  / 2019年,90天成交10套,82,https://xa.ke.com/xiaoqu/3820020956900015/,2026-02-20 13:17:00,52,长安,changan
橡胶厂家属院南区,5980,N/A,莲湖  阿房路  / 2012年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820040331230115/,2026-02-20 13:17:00,52,长安,changan
金辉优步花园,14367,N/A,莲湖  阿房路  / 2009-2021年,90天成交6套,44,https://xa.ke.com/xiaoqu/3820021912347948/,2026-02-20 13:17:00,52,长安,changan
西纺一村,6594,N/A,莲湖  阿房路  / 1990-2009年,90天成交2套,22,https://xa.ke.com/xiaoqu/3820040535691835/,2026-02-20 13:17:00,52,长安,changan
新西钢小区,8004,N/A,莲湖  阿房路  / 2000-2019年,90天成交1套,39,https://xa.ke.com/xiaoqu/3820031193030969/,2026-02-20 13:17:00,52,长安,changan
百花二村,暂无数据,N/A,西咸新区（西安）  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000003276/,2026-02-20 13:17:00,52,长安,changan
铁一局材料厂家属院,6303,N/A,莲湖  阿房路  / 2000-2005年,90天成交1套,4,https://xa.ke.com/xiaoqu/3820031162579643/,2026-02-20 13:17:00,52,长安,changan
沣东自贸新天地,暂无数据,N/A,西咸新区（西安）  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820043756733131/,2026-02-20 13:17:00,52,长安,changan
新华橡胶二分厂家属院,6490,N/A,莲湖  阿房路  / 1985-2010年,90天成交0套,5,https://xa.ke.com/xiaoqu/38000000004255/,2026-02-20 13:17:00,52,长安,changan
回收公司家属院,6335,N/A,莲湖  阿房路  / 2003年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000004585/,2026-02-20 13:17:00,52,长安,changan
陕西省印刷技工学校宿舍,6884,N/A,莲湖  阿房路  / 1995-2008年,90天成交0套,3,https://xa.ke.com/xiaoqu/38000000002131/,2026-02-20 13:17:03,53,长安,changan
聚驾观景台,暂无数据,N/A,西咸新区（西安）  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031116442059/,2026-02-20 13:17:03,53,长安,changan
西城华庭,暂无数据,N/A,莲湖  阿房路  / 2008年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820038821955806/,2026-02-20 13:17:03,53,长安,changan
陕煤物资储运家属院,7672,N/A,莲湖  阿房路  / 1995-2005年,90天成交1套,3,https://xa.ke.com/xiaoqu/3820052029270103/,2026-02-20 13:17:03,53,长安,changan
西安市自来水总公司第三水厂小区,6149,N/A,西咸新区（西安）  阿房路  / 2003年,90天成交1套,1,https://xa.ke.com/xiaoqu/38000000006063/,2026-02-20 13:17:03,53,长安,changan
百花三村,6740,N/A,西咸新区（西安）  阿房路  / 2000-2005年,90天成交1套,3,https://xa.ke.com/xiaoqu/38000000003896/,2026-02-20 13:17:03,53,长安,changan
轻机所家属院,6673,N/A,莲湖  阿房路  / 2001年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820039043397256/,2026-02-20 13:17:03,53,长安,changan
和平丽苑,7299,N/A,西咸新区（西安）  阿房路  / 1990-2023年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000002191/,2026-02-20 13:17:03,53,长安,changan
省印研家属院,暂无数据,N/A,莲湖  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000008695/,2026-02-20 13:17:03,53,长安,changan
馥桂园铂峰,17632,N/A,莲湖  阿房路  / 2021年,90天成交0套,30,https://xa.ke.com/xiaoqu/38000000008721/,2026-02-20 13:17:03,53,长安,changan
中海城屿墅,27555,N/A,西咸新区（西安）  阿房路  / 2016-2019年,90天成交2套,19,https://xa.ke.com/xiaoqu/38000000005943/,2026-02-20 13:17:03,53,长安,changan
宏府鹍翔荟街区,12042,N/A,莲湖  阿房路  / 2015-2023年,90天成交4套,30,https://xa.ke.com/xiaoqu/3820026884849726/,2026-02-20 13:17:03,53,长安,changan
塑料厂东苑小区,5981,N/A,莲湖  阿房路  / 1997-2002年,90天成交0套,2,https://xa.ke.com/xiaoqu/3820049367465937/,2026-02-20 13:17:03,53,长安,changan
当代嘉宝公园悦MOMΛ,11249,N/A,西咸新区（西安）  阿房路  / 2021-2023年,90天成交15套,85,https://xa.ke.com/xiaoqu/3820034968330684/,2026-02-20 13:17:03,53,长安,changan
云视界,暂无数据,N/A,莲湖  阿房路  / 2020-2021年,90天成交2套,14,https://xa.ke.com/xiaoqu/3820037076751071/,2026-02-20 13:17:03,53,长安,changan
西纺六村,6302,N/A,莲湖  阿房路  / 2000年,90天成交0套,4,https://xa.ke.com/xiaoqu/38000000003041/,2026-02-20 13:17:03,53,长安,changan
利君西苑,暂无数据,N/A,莲湖  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000023655/,2026-02-20 13:17:03,53,长安,changan
制药厂西福利区,暂无数据,N/A,莲湖  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031190930626/,2026-02-20 13:17:03,53,长安,changan
美美景园,暂无数据,N/A,莲湖  阿房路  / 2010-2023年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000042306/,2026-02-20 13:17:03,53,长安,changan
馥桂园南区,暂无数据,N/A,莲湖  阿房路  / 2019年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000033183/,2026-02-20 13:17:03,53,长安,changan
西控公司321院,8472,N/A,莲湖  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000003252/,2026-02-20 13:17:03,53,长安,changan
朗诗未来街区,13226,N/A,西咸新区（西安）  阿房路  / 2022-2023年,90天成交7套,38,https://xa.ke.com/xiaoqu/3820043350767335/,2026-02-20 13:17:05,54,长安,changan
馥桂园熙玥,13751,N/A,莲湖  阿房路  / 2014-2022年,90天成交3套,26,https://xa.ke.com/xiaoqu/38000000019497/,2026-02-20 13:17:05,54,长安,changan
凯沣学府,暂无数据,N/A,西咸新区（西安）  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000002138/,2026-02-20 13:17:05,54,长安,changan
利君集团红光路家属院,暂无数据,N/A,莲湖  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000019823/,2026-02-20 13:17:05,54,长安,changan
昆明时光一区,10700,N/A,西咸新区（西安）  阿房路  / 2012-2015年,90天成交3套,20,https://xa.ke.com/xiaoqu/3820065154245042/,2026-02-20 13:17:05,54,长安,changan
昆明时光二区,10424,N/A,西咸新区（西安）  阿房路  / 2014-2018年,90天成交5套,45,https://xa.ke.com/xiaoqu/3820065144801332/,2026-02-20 13:17:05,54,长安,changan
精密西苑,暂无数据,N/A,莲湖  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000071748/,2026-02-20 13:17:05,54,长安,changan
和平璟苑,18669,N/A,西咸新区（西安）  阿房路  / 2025年,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000050407/,2026-02-20 13:17:05,54,长安,changan
宏府鹍翔九天A区,暂无数据,N/A,莲湖  阿房路  / 2021-2024年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000082674/,2026-02-20 13:17:05,54,长安,changan
光华家属院,暂无数据,N/A,莲湖  阿房路  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000015860/,2026-02-20 13:17:05,54,长安,changan
宏府鹍翔九天E区,10252,N/A,莲湖  阿房路  / 2013-2019年,90天成交11套,189,https://xa.ke.com/xiaoqu/38000000126947/,2026-02-20 13:17:05,54,长安,changan
大华曲江公园世家一期,18884,N/A,雁塔  曲江  / 2008-2018年,90天成交2套,33,https://xa.ke.com/xiaoqu/3820024903163889/,2026-02-20 13:17:05,54,长安,changan
中海凯旋门,20666,N/A,雁塔  曲江  / 2007-2019年,90天成交31套,237,https://xa.ke.com/xiaoqu/3811099973774/,2026-02-20 13:17:05,54,长安,changan
曲江文化大厦,暂无数据,N/A,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820033988792840/,2026-02-20 13:17:05,54,长安,changan
曲江雁南居,13146,N/A,雁塔  曲江  / 2001-2020年,90天成交1套,32,https://xa.ke.com/xiaoqu/3820031337760789/,2026-02-20 13:17:05,54,长安,changan
曲江中和府,11142,N/A,雁塔  曲江  / 2002-2015年,90天成交0套,30,https://xa.ke.com/xiaoqu/3820023670472832/,2026-02-20 13:17:05,54,长安,changan
省委联建小区,10682,N/A,雁塔  曲江  / 1998-2010年,90天成交1套,18,https://xa.ke.com/xiaoqu/3820039652609761/,2026-02-20 13:17:08,55,长安,changan
万众国际,暂无数据,N/A,雁塔  曲江  / 2016-2018年,90天成交0套,5,https://xa.ke.com/xiaoqu/3811100241854/,2026-02-20 13:17:08,55,长安,changan
陕西省技术监督局小区,9564,N/A,雁塔  曲江  / 1998-2003年,90天成交0套,8,https://xa.ke.com/xiaoqu/3820041842494457/,2026-02-20 13:17:08,55,长安,changan
御花园,42229,N/A,雁塔  曲江  / 2008-2011年,90天成交0套,2,https://xa.ke.com/xiaoqu/3820031209763745/,2026-02-20 13:17:08,55,长安,changan
翠华路286号院,13353,N/A,雁塔  曲江  / 1998-2003年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031207736653/,2026-02-20 13:17:08,55,长安,changan
缪家寨,暂无数据,N/A,雁塔  曲江  / 2013-2020年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820040631235756/,2026-02-20 13:17:08,55,长安,changan
曲江旅度假区管委会住宅区,28550,N/A,雁塔  曲江  / 2002-2004年,90天成交0套,2,https://xa.ke.com/xiaoqu/38000000001021/,2026-02-20 13:17:08,55,长安,changan
四十五中家属院,10724,N/A,雁塔  曲江  / 1990-2008年,90天成交0套,4,https://xa.ke.com/xiaoqu/38000000001077/,2026-02-20 13:17:08,55,长安,changan
金光园小区,暂无数据,N/A,雁塔  曲江  / 2008-2016年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031417490679/,2026-02-20 13:17:08,55,长安,changan
金地南湖艺境二期,19393,N/A,雁塔  曲江  / 2010-2022年,90天成交8套,101,https://xa.ke.com/xiaoqu/38000000000389/,2026-02-20 13:17:08,55,长安,changan
锦园曲江龙邸,16727,N/A,雁塔  曲江  / 2016-2018年,90天成交4套,54,https://xa.ke.com/xiaoqu/3811063874988/,2026-02-20 13:17:11,56,长安,changan
曲江国风世家B区,12085,N/A,雁塔  曲江  / 2015-2023年,90天成交5套,26,https://xa.ke.com/xiaoqu/3811099974210/,2026-02-20 13:17:11,56,长安,changan
长庆坊玺岸,17566,N/A,雁塔  曲江  / 2016-2017年,90天成交0套,12,https://xa.ke.com/xiaoqu/3811100186736/,2026-02-20 13:17:11,56,长安,changan
雅居乐御宾府,26145,N/A,雁塔  曲江  / 2010-2022年,90天成交0套,78,https://xa.ke.com/xiaoqu/3811100253493/,2026-02-20 13:17:11,56,长安,changan
曲江御园,暂无数据,N/A,雁塔  曲江  / 2017年,90天成交0套,0,https://xa.ke.com/xiaoqu/386941046223398/,2026-02-20 13:17:11,56,长安,changan
南湖玖號院,39307,N/A,雁塔  曲江  / 2015-2018年,90天成交0套,17,https://xa.ke.com/xiaoqu/386941485838833/,2026-02-20 13:17:11,56,长安,changan
曲江九宫坊,37222,N/A,雁塔  曲江  / 2011-2016年,90天成交0套,7,https://xa.ke.com/xiaoqu/386944795929738/,2026-02-20 13:17:11,56,长安,changan
金辉公园里,21046,N/A,雁塔  曲江  / 2013-2020年,90天成交7套,102,https://xa.ke.com/xiaoqu/386939477028897/,2026-02-20 13:17:11,56,长安,changan
金品会展世界城,暂无数据,N/A,雁塔  曲江  / 2013-2015年,90天成交1套,4,https://xa.ke.com/xiaoqu/387623734210837/,2026-02-20 13:17:11,56,长安,changan
绿地G-SOHO,暂无数据,N/A,雁塔  曲江  / 2017年,90天成交0套,0,https://xa.ke.com/xiaoqu/387261607178009/,2026-02-20 13:17:11,56,长安,changan
西安国际中心,暂无数据,N/A,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/387898479997165/,2026-02-20 13:17:11,56,长安,changan
黄渠头小区,暂无数据,N/A,雁塔  曲江  / 2005-2015年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820024682823720/,2026-02-20 13:17:11,56,长安,changan
红专路生活小区(南小院),13562,N/A,雁塔  曲江  / 1998-2012年,90天成交0套,11,https://xa.ke.com/xiaoqu/3820024663951871/,2026-02-20 13:17:11,56,长安,changan
二六二厂南家属院,暂无数据,N/A,雁塔  曲江  / 1982-2004年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820024659754162/,2026-02-20 13:17:11,56,长安,changan
棕榈泉,暂无数据,N/A,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820024201343580/,2026-02-20 13:17:11,56,长安,changan
瓦胡同小区东区,暂无数据,N/A,雁塔  曲江  / 2004-2017年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820024861151138/,2026-02-20 13:17:11,56,长安,changan
铂瑞公馆,暂无数据,N/A,雁塔  曲江  / 2017年,90天成交0套,0,https://xa.ke.com/xiaoqu/387917987967791/,2026-02-20 13:17:11,56,长安,changan
韶雨地铁城,暂无数据,N/A,雁塔  曲江  / 2016年,90天成交0套,0,https://xa.ke.com/xiaoqu/387830329634862/,2026-02-20 13:17:11,56,长安,changan
阳光华庭,暂无数据,N/A,雁塔  曲江  / 2016年,90天成交0套,0,https://xa.ke.com/xiaoqu/388260310544700/,2026-02-20 13:17:11,56,长安,changan
通泰曲江左岸,暂无数据,N/A,雁塔  曲江  / 2015-2018年,90天成交0套,2,https://xa.ke.com/xiaoqu/3816617139876768/,2026-02-20 13:17:11,56,长安,changan
泊阑地,暂无数据,N/A,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820023669424575/,2026-02-20 13:17:11,56,长安,changan
钻石半岛,29784,N/A,雁塔  曲江  / 2001-2014年,90天成交1套,8,https://xa.ke.com/xiaoqu/3820023769082958/,2026-02-20 13:17:11,56,长安,changan
曲江茗筑,暂无数据,N/A,雁塔  曲江  / 2010年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820023650496892/,2026-02-20 13:17:11,56,长安,changan
金滹沱小区,暂无数据,N/A,长安  曲江  / 2018-2023年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031540251276/,2026-02-20 13:17:14,57,长安,changan
千户社区,8328,N/A,雁塔  曲江  / 1987-2016年,90天成交4套,79,https://xa.ke.com/xiaoqu/3811055171090/,2026-02-20 13:17:14,57,长安,changan
曲江诸子阶,24893,N/A,雁塔  曲江  / 2008-2017年,90天成交0套,76,https://xa.ke.com/xiaoqu/3811100858650/,2026-02-20 13:17:14,57,长安,changan
和众曲江城阅,22323,N/A,雁塔  曲江  / 2014-2018年,90天成交1套,50,https://xa.ke.com/xiaoqu/3811063874642/,2026-02-20 13:17:14,57,长安,changan
西勘新苑,11500,N/A,雁塔  曲江  / 2003-2010年,90天成交0套,1,https://xa.ke.com/xiaoqu/3811055147529/,2026-02-20 13:17:18,59,长安,changan
电信小区（航天大道）,7024,N/A,长安  曲江  / 1998-2010年,90天成交0套,5,https://xa.ke.com/xiaoqu/3811056718797/,2026-02-20 13:17:18,59,长安,changan
金裕云顶,12928,N/A,雁塔  曲江  / 2010-2013年,90天成交1套,21,https://xa.ke.com/xiaoqu/3820031213958606/,2026-02-20 13:17:18,59,长安,changan
雁翔景苑,暂无数据,N/A,雁塔  曲江  / 2010-2019年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031418538642/,2026-02-20 13:17:20,60,长安,changan
龙湖雁塔天宸,26483,N/A,雁塔  曲江  / 2017-2020年,90天成交0套,9,https://xa.ke.com/xiaoqu/3820031832589313/,2026-02-20 13:17:20,60,长安,changan
省委家属院,13756,N/A,雁塔  曲江  / 1990-2000年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820031210887137/,2026-02-20 13:17:20,60,长安,changan
卫生中心家属院,暂无数据,N/A,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031205575443/,2026-02-20 13:17:20,60,长安,changan
小寨华都,暂无数据,N/A,雁塔  曲江  / 2006-2013年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031159430747/,2026-02-20 13:17:20,60,长安,changan
世纪经典,10369,N/A,雁塔  曲江  / 2000-2013年,90天成交0套,17,https://xa.ke.com/xiaoqu/3820032373268857/,2026-02-20 13:17:20,60,长安,changan
雁影华庭,12241,N/A,雁塔  曲江  / 2002-2006年,90天成交0套,8,https://xa.ke.com/xiaoqu/3820031213962158/,2026-02-20 13:17:27,61,长安,changan
国家无线电频谱管理研究所家属院,19039,N/A,雁塔  曲江  / 1998-2001年,90天成交1套,4,https://xa.ke.com/xiaoqu/3820031509786020/,2026-02-20 13:17:27,61,长安,changan
劳教所家属院,暂无数据,N/A,雁塔  曲江  / 2005年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056181036/,2026-02-20 13:17:29,62,长安,changan
天鹅堡,26484,N/A,雁塔  曲江  / 2011-2021年,90天成交6套,153,https://xa.ke.com/xiaoqu/3811056187814/,2026-02-20 13:17:29,62,长安,changan
曲江澜山,9848,N/A,长安  曲江  / 2009-2019年,90天成交6套,89,https://xa.ke.com/xiaoqu/3811056742311/,2026-02-20 13:17:29,62,长安,changan
西影路小学家属院,8329,N/A,雁塔  曲江  / 2000-2010年,90天成交0套,3,https://xa.ke.com/xiaoqu/3811056553421/,2026-02-20 13:17:29,62,长安,changan
西延澜山小区,10157,N/A,长安  曲江  / 2005-2018年,90天成交2套,40,https://xa.ke.com/xiaoqu/3811056744550/,2026-02-20 13:17:29,62,长安,changan
景苑新区,8400,N/A,长安  曲江  / 2000-2012年,90天成交0套,33,https://xa.ke.com/xiaoqu/3820024350283444/,2026-02-20 13:17:29,62,长安,changan
万科金域曲江二期,21377,N/A,雁塔  曲江  / 2009-2015年,90天成交3套,42,https://xa.ke.com/xiaoqu/3820024804502123/,2026-02-20 13:17:30,62,长安,changan
瓦胡同（西区）,暂无数据,N/A,雁塔  曲江  / 2003-2015年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820024684922006/,2026-02-20 13:17:30,62,长安,changan
司法小区,9146,N/A,雁塔  曲江  / 2000-2013年,90天成交0套,3,https://xa.ke.com/xiaoqu/3820024349235326/,2026-02-20 13:17:30,62,长安,changan
二六二厂北家属院,12397,N/A,雁塔  曲江  / 2004-2008年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820025079335052/,2026-02-20 13:17:30,62,长安,changan
曲江公馆三期,69947,N/A,雁塔  曲江  / 2009-2012年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820040555733344/,2026-02-20 13:18:06,65,长安,changan
第九十九中学家属院,8645,N/A,雁塔  曲江  / 1999-2005年,90天成交0套,4,https://xa.ke.com/xiaoqu/3820040619681485/,2026-02-20 13:18:06,65,长安,changan
东八里村,暂无数据,N/A,雁塔  曲江  / 2001-2013年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031624208992/,2026-02-20 13:18:06,65,长安,changan
曲江信合家属院,9809,N/A,雁塔  曲江  / 1990-2000年,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000001623/,2026-02-20 13:18:06,65,长安,changan
西北勘测设计研究院家属院,10689,N/A,雁塔  曲江  / 1990年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820048383651183/,2026-02-20 13:18:06,65,长安,changan
陕西省计生委曲江住宅小区,暂无数据,N/A,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820043755664931/,2026-02-20 13:18:06,65,长安,changan
陕西人民教育出版社小区,8555,N/A,雁塔  曲江  / 1998-2001年,90天成交0套,2,https://xa.ke.com/xiaoqu/3820031320988883/,2026-02-20 13:18:06,65,长安,changan
西安外国语大学家属住宅区,暂无数据,N/A,雁塔  曲江  / 1997-2011年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031337761640/,2026-02-20 13:18:06,65,长安,changan
陕五建公司家属院,8796,N/A,雁塔  曲江  / 1998-2008年,90天成交0套,6,https://xa.ke.com/xiaoqu/38000000001454/,2026-02-20 13:18:09,66,长安,changan
